scenario,date,pair,case,label,subject_id,window_duration,shift_tau,start_time,end_time
27,20240126,006-008,C,1,8,3.0,0.0,50.0,53.0
27,20240126,006-008,C,1,6,3.0,0.0,51.2,54.2
27,20240126,006-008,C,1,8,3.0,0.0,53.5,56.5
27,20240126,006-008,B,1,6,3.0,0.0,54.7,57.7
27,20240126,006-008,A,0,008,3.0,0.0,57.9,60.9
27,20240126,006-008,C,1,8,3.0,0.0,58.5,61.5
27,20240126,006-008,B,1,6,3.0,0.0,60.0,63.0
27,20240126,006-008,A,0,008,3.0,0.0,61.5,64.5
27,20240126,006-008,C,1,8,3.0,0.0,63.6,66.6
27,20240126,006-008,C,1,6,3.0,0.0,64.2,67.2
27,20240126,006-008,C,1,8,3.0,0.0,66.3,69.3
27,20240126,006-008,B,1,6,3.0,0.0,70.7,73.7
27,20240126,006-008,B,1,8,3.0,0.0,77.6,80.6
27,20240126,006-008,B,1,6,3.0,0.0,79.5,82.5
27,20240126,006-008,C,1,8,3.0,0.0,80.8,83.8
27,20240126,006-008,B,1,6,3.0,0.0,83.0,86.0
27,20240126,006-008,B,1,8,3.0,0.0,83.9,86.9
28,20240126,006-008,C,1,8,3.0,0.0,0.3,3.3
28,20240126,006-008,B,1,6,3.0,0.0,4.1,7.1
28,20240126,006-008,C,1,8,3.0,0.0,11.3,14.3
28,20240126,006-008,C,1,6,3.0,0.0,13.2,16.2
28,20240126,006-008,B,1,8,3.0,0.0,16.8,19.8
28,20240126,006-008,C,1,6,3.0,0.0,19.7,22.7
28,20240126,006-008,C,1,8,3.0,0.0,22.2,25.2
28,20240126,006-008,C,1,6,3.0,0.0,25.2,28.2
28,20240126,006-008,B,1,8,3.0,0.0,32.2,35.2
28,20240126,006-008,C,1,6,3.0,0.0,33.9,36.9
28,20240126,006-008,D,0,008,3.0,0.0,42.2,45.2
28,20240126,006-008,A,0,008,3.0,0.0,44.0,47.0
29,20240126,006-008,D,0,008,3.0,0.0,2.4,5.4
29,20240126,006-008,A,0,008,3.0,0.0,4.1,7.1
29,20240126,006-008,A,0,008,3.0,0.0,7.7,10.7
29,20240126,006-008,A,0,008,3.0,0.0,13.0,16.0
29,20240126,006-008,A,0,008,3.0,0.0,14.0,17.0
29,20240126,006-008,C,1,8,3.0,0.0,17.1,20.1
29,20240126,006-008,B,1,6,3.0,0.0,19.2,22.2
29,20240126,006-008,C,1,8,3.0,0.0,22.4,25.4
29,20240126,006-008,B,1,6,3.0,0.0,23.2,26.2
29,20240126,006-008,A,0,008,3.0,0.0,25.8,28.8
29,20240126,006-008,D,0,008,3.0,0.0,26.9,29.9
29,20240126,006-008,C,1,8,3.0,0.0,29.5,32.5
29,20240126,006-008,B,1,6,3.0,0.0,31.9,34.9
29,20240126,006-008,C,1,8,3.0,0.0,33.9,36.9
29,20240126,006-008,B,1,6,3.0,0.0,35.8,38.8
29,20240126,006-008,B,1,8,3.0,0.0,39.9,42.9
29,20240126,006-008,A,0,006,3.0,0.0,41.3,44.3
29,20240126,006-008,B,1,6,3.0,0.0,44.3,47.3
29,20240126,006-008,A,0,008,3.0,0.0,47.3,50.3
29,20240126,006-008,A,0,008,3.0,0.0,51.9,54.9
29,20240126,006-008,C,1,8,3.0,0.0,52.8,55.8
30,20240126,006-008,C,1,6,3.0,0.0,1.4,4.4
30,20240126,006-008,C,1,8,3.0,0.0,1.9,4.9
30,20240126,006-008,D,0,006,3.0,0.0,7.7,10.7
30,20240126,006-008,B,1,6,3.0,0.0,10.5,13.5
30,20240126,006-008,C,1,8,3.0,0.0,13.8,16.8
30,20240126,006-008,B,1,6,3.0,0.0,15.3,18.3
30,20240126,006-008,A,0,008,3.0,0.0,17.3,20.3
30,20240126,006-008,B,1,8,3.0,0.0,21.3,24.3
30,20240126,006-008,C,1,6,3.0,0.0,24.2,27.2
30,20240126,006-008,C,1,8,3.0,0.0,24.6,27.6
30,20240126,006-008,A,0,006,3.0,0.0,25.8,28.8
30,20240126,006-008,C,1,6,3.0,0.0,32.8,35.8
30,20240126,006-008,C,1,8,3.0,0.0,36.4,39.4
30,20240126,006-008,B,1,6,3.0,0.0,38.6,41.6
30,20240126,006-008,A,0,008,3.0,0.0,45.3,48.3
30,20240126,006-008,A,0,008,3.0,0.0,53.2,56.2
31,20240126,006-008,C,1,6,3.0,0.0,2.2,5.2
31,20240126,006-008,C,1,8,3.0,0.0,4.5,7.5
31,20240126,006-008,C,1,6,3.0,0.0,4.9,7.9
31,20240126,006-008,C,1,8,3.0,0.0,6.1,9.1
31,20240126,006-008,B,1,6,3.0,0.0,8.3,11.3
31,20240126,006-008,B,1,8,3.0,0.0,18.0,21.0
31,20240126,006-008,C,1,6,3.0,0.0,21.5,24.5
31,20240126,006-008,A,0,008,3.0,0.0,26.0,29.0
31,20240126,006-008,B,1,8,3.0,0.0,27.8,30.8
31,20240126,006-008,C,1,6,3.0,0.0,28.6,31.6
31,20240126,006-008,B,1,8,3.0,0.0,31.9,34.9
31,20240126,006-008,C,1,6,3.0,0.0,32.8,35.8
31,20240126,006-008,C,1,8,3.0,0.0,39.2,42.2
31,20240126,006-008,C,1,6,3.0,0.0,41.6,44.6
31,20240126,006-008,A,0,008,3.0,0.0,45.7,48.7
31,20240126,006-008,A,0,008,3.0,0.0,48.3,51.3
31,20240126,006-008,B,1,8,3.0,0.0,55.6,58.6
31,20240126,006-008,B,1,6,3.0,0.0,56.9,59.9
32,20240126,006-008,C,1,8,3.0,0.0,0.4,3.4
32,20240126,006-008,B,1,6,3.0,0.0,3.5,6.5
32,20240126,006-008,C,1,8,3.0,0.0,5.7,8.7
32,20240126,006-008,B,1,6,3.0,0.0,8.4,11.4
32,20240126,006-008,A,0,008,3.0,0.0,10.0,13.0
32,20240126,006-008,C,1,8,3.0,0.0,13.7,16.7
32,20240126,006-008,C,1,6,3.0,0.0,17.3,20.3
32,20240126,006-008,D,0,008,3.0,0.0,20.4,23.4
32,20240126,006-008,B,1,8,3.0,0.0,22.6,25.6
32,20240126,006-008,C,1,6,3.0,0.0,23.3,26.3
32,20240126,006-008,C,1,8,3.0,0.0,25.4,28.4
32,20240126,006-008,C,1,6,3.0,0.0,34.3,37.3
32,20240126,006-008,C,1,8,3.0,0.0,38.1,41.1
32,20240126,006-008,A,0,006,3.0,0.0,39.2,42.2
32,20240126,006-008,B,1,6,3.0,0.0,40.6,43.6
32,20240126,006-008,A,0,008,3.0,0.0,42.5,45.5
32,20240126,006-008,A,0,008,3.0,0.0,48.2,51.2
32,20240126,006-008,B,1,8,3.0,0.0,49.4,52.4
32,20240126,006-008,A,0,006,3.0,0.0,50.4,53.4
32,20240126,006-008,A,0,006,3.0,0.0,52.6,55.6
33,20240126,006-008,D,0,008,3.0,0.0,0.7,3.7
33,20240126,006-008,C,1,8,3.0,0.0,0.7,3.7
33,20240126,006-008,B,1,6,3.0,0.0,2.1,5.1
33,20240126,006-008,A,0,008,3.0,0.0,7.6,10.6
33,20240126,006-008,C,1,8,3.0,0.0,9.0,12.0
33,20240126,006-008,C,1,6,3.0,0.0,10.1,13.1
33,20240126,006-008,A,0,008,3.0,0.0,11.8,14.8
33,20240126,006-008,A,0,008,3.0,0.0,15.1,18.1
33,20240126,006-008,A,0,008,3.0,0.0,19.4,22.4
33,20240126,006-008,C,1,8,3.0,0.0,20.4,23.4
33,20240126,006-008,C,1,6,3.0,0.0,24.4,27.4
33,20240126,006-008,A,0,008,3.0,0.0,35.4,38.4
33,20240126,006-008,A,0,008,3.0,0.0,46.7,49.7
33,20240126,006-008,C,1,8,3.0,0.0,47.5,50.5
33,20240126,006-008,C,1,6,3.0,0.0,49.2,52.2
33,20240126,006-008,D,0,008,3.0,0.0,55.0,58.0
33,20240126,006-008,B,1,8,3.0,0.0,57.1,60.1
33,20240126,006-008,B,1,6,3.0,0.0,59.2,62.2
33,20240126,006-008,C,1,8,3.0,0.0,61.0,64.0
33,20240126,006-008,C,1,6,3.0,0.0,61.4,64.4
33,20240126,006-008,A,0,008,3.0,0.0,62.3,65.3
33,20240126,006-008,C,1,8,3.0,0.0,65.2,68.2
33,20240126,006-008,A,0,006,3.0,0.0,70.4,73.4
34,20240126,006-008,B,1,8,3.0,0.0,0.5,3.5
34,20240126,006-008,C,1,6,3.0,0.0,10.6,13.6
34,20240126,006-008,C,1,8,3.0,0.0,15.4,18.4
34,20240126,006-008,C,1,6,3.0,0.0,16.6,19.6
34,20240126,006-008,D,0,008,3.0,0.0,16.9,19.9
34,20240126,006-008,A,0,008,3.0,0.0,18.0,21.0
34,20240126,006-008,A,0,008,3.0,0.0,19.5,22.5
34,20240126,006-008,A,0,008,3.0,0.0,20.5,23.5
34,20240126,006-008,A,0,008,3.0,0.0,21.8,24.8
34,20240126,006-008,A,0,008,3.0,0.0,23.1,26.1
34,20240126,006-008,A,0,008,3.0,0.0,25.7,28.7
34,20240126,006-008,A,0,008,3.0,0.0,27.0,30.0
34,20240126,006-008,D,0,008,3.0,0.0,28.2,31.2
34,20240126,006-008,C,1,8,3.0,0.0,31.1,34.1
34,20240126,006-008,A,0,006,3.0,0.0,33.5,36.5
34,20240126,006-008,B,1,6,3.0,0.0,34.6,37.6
34,20240126,006-008,A,0,008,3.0,0.0,37.2,40.2
34,20240126,006-008,A,0,008,3.0,0.0,40.3,43.3
34,20240126,006-008,D,0,008,3.0,0.0,41.3,44.3
34,20240126,006-008,C,1,8,3.0,0.0,46.5,49.5
34,20240126,006-008,C,1,6,3.0,0.0,51.6,54.6
34,20240126,006-008,A,0,008,3.0,0.0,52.8,55.8
34,20240126,006-008,C,1,8,3.0,0.0,53.7,56.7
34,20240126,006-008,B,1,6,3.0,0.0,58.4,61.4
34,20240126,006-008,A,0,008,3.0,0.0,62.7,65.7
35,20240126,006-008,A,0,008,3.0,0.0,1.0,4.0
35,20240126,006-008,C,1,8,3.0,0.0,2.1,5.1
35,20240126,006-008,C,1,6,3.0,0.0,2.7,5.7
35,20240126,006-008,B,1,8,3.0,0.0,5.3,8.3
35,20240126,006-008,B,1,6,3.0,0.0,8.9,11.9
35,20240126,006-008,B,1,8,3.0,0.0,13.7,16.7
35,20240126,006-008,C,1,6,3.0,0.0,14.5,17.5
35,20240126,006-008,C,1,8,3.0,0.0,15.9,18.9
35,20240126,006-008,A,0,006,3.0,0.0,18.8,21.8
35,20240126,006-008,A,0,006,3.0,0.0,21.5,24.5
35,20240126,006-008,C,1,6,3.0,0.0,21.7,24.7
35,20240126,006-008,B,1,8,3.0,0.0,23.3,26.3
35,20240126,006-008,A,0,006,3.0,0.0,23.9,26.9
35,20240126,006-008,A,0,006,3.0,0.0,25.6,28.6
35,20240126,006-008,A,0,006,3.0,0.0,41.3,44.3
35,20240126,006-008,C,1,6,3.0,0.0,43.5,46.5
35,20240126,006-008,C,1,8,3.0,0.0,45.2,48.2
35,20240126,006-008,B,1,6,3.0,0.0,46.7,49.7
35,20240126,006-008,B,1,8,3.0,0.0,48.3,51.3
35,20240126,006-008,C,1,6,3.0,0.0,50.8,53.8
35,20240126,006-008,C,1,8,3.0,0.0,52.1,55.1
36,20240126,006-008,B,1,8,3.0,0.0,0.7,3.7
36,20240126,006-008,C,1,6,3.0,0.0,9.9,12.9
36,20240126,006-008,B,1,8,3.0,0.0,12.1,15.1
36,20240126,006-008,A,0,006,3.0,0.0,18.0,21.0
36,20240126,006-008,C,1,6,3.0,0.0,18.0,21.0
36,20240126,006-008,C,1,8,3.0,0.0,18.4,21.4
36,20240126,006-008,C,1,6,3.0,0.0,19.7,22.7
36,20240126,006-008,D,0,008,3.0,0.0,23.5,26.5
36,20240126,006-008,A,0,008,3.0,0.0,24.5,27.5
36,20240126,006-008,C,1,8,3.0,0.0,25.0,28.0
36,20240126,006-008,C,1,6,3.0,0.0,25.2,28.2
36,20240126,006-008,C,1,8,3.0,0.0,25.4,28.4
36,20240126,006-008,C,1,6,3.0,0.0,25.7,28.7
36,20240126,006-008,A,0,008,3.0,0.0,28.1,31.1
36,20240126,006-008,A,0,008,3.0,0.0,32.6,35.6
36,20240126,006-008,A,0,008,3.0,0.0,40.2,43.2
36,20240126,006-008,A,0,008,3.0,0.0,43.2,46.2
36,20240126,006-008,A,0,008,3.0,0.0,46.4,49.4
36,20240126,006-008,A,0,008,3.0,0.0,56.4,59.4
36,20240126,006-008,A,0,008,3.0,0.0,58.7,61.7
37,20240126,006-008,B,1,6,3.0,0.0,1.4,4.4
37,20240126,006-008,B,1,8,3.0,0.0,2.3,5.3
37,20240126,006-008,C,1,6,3.0,0.0,5.6,8.6
37,20240126,006-008,A,0,008,3.0,0.0,12.3,15.3
37,20240126,006-008,C,1,8,3.0,0.0,15.5,18.5
37,20240126,006-008,C,1,6,3.0,0.0,18.9,21.9
37,20240126,006-008,C,1,8,3.0,0.0,22.6,25.6
37,20240126,006-008,C,1,6,3.0,0.0,24.6,27.6
37,20240126,006-008,C,1,8,3.0,0.0,25.3,28.3
37,20240126,006-008,C,1,6,3.0,0.0,25.7,28.7
37,20240126,006-008,C,1,8,3.0,0.0,26.0,29.0
37,20240126,006-008,C,1,6,3.0,0.0,27.0,30.0
37,20240126,006-008,D,0,008,3.0,0.0,31.5,34.5
37,20240126,006-008,C,1,8,3.0,0.0,39.7,42.7
37,20240126,006-008,C,1,6,3.0,0.0,42.1,45.1
37,20240126,006-008,A,0,008,3.0,0.0,48.1,51.1
38,20240126,006-008,A,0,006,3.0,0.0,1.7,4.7
38,20240126,006-008,B,1,6,3.0,0.0,2.8,5.8
38,20240126,006-008,A,0,008,3.0,0.0,4.9,7.9
38,20240126,006-008,C,1,8,3.0,0.0,5.1,8.1
38,20240126,006-008,C,1,6,3.0,0.0,6.0,9.0
38,20240126,006-008,B,1,8,3.0,0.0,6.8,9.8
38,20240126,006-008,C,1,6,3.0,0.0,7.7,10.7
38,20240126,006-008,A,0,008,3.0,0.0,11.0,14.0
38,20240126,006-008,A,0,008,3.0,0.0,15.6,18.6
38,20240126,006-008,A,0,008,3.0,0.0,17.5,20.5
38,20240126,006-008,B,1,8,3.0,0.0,18.6,21.6
38,20240126,006-008,C,1,6,3.0,0.0,21.8,24.8
38,20240126,006-008,C,1,8,3.0,0.0,28.6,31.6
38,20240126,006-008,C,1,6,3.0,0.0,30.1,33.1
38,20240126,006-008,C,1,8,3.0,0.0,34.7,37.7
38,20240126,006-008,C,1,6,3.0,0.0,39.2,42.2
38,20240126,006-008,A,0,008,3.0,0.0,39.9,42.9
38,20240126,006-008,A,0,008,3.0,0.0,42.0,45.0
38,20240126,006-008,B,1,8,3.0,0.0,44.2,47.2
38,20240126,006-008,C,1,6,3.0,0.0,49.3,52.3
38,20240126,006-008,A,0,008,3.0,0.0,52.0,55.0
39,20231208,005-006,B,1,6,3.0,0.0,1.2,4.2
39,20231208,005-006,B,1,5,3.0,0.0,3.0,6.0
39,20231208,005-006,B,1,6,3.0,0.0,5.1,8.1
39,20231208,005-006,C,1,5,3.0,0.0,9.6,12.6
39,20231208,005-006,C,1,6,3.0,0.0,11.9,14.9
39,20231208,005-006,B,1,5,3.0,0.0,15.0,18.0
39,20231208,005-006,C,1,6,3.0,0.0,18.2,21.2
39,20231208,005-006,C,1,5,3.0,0.0,19.6,22.6
39,20231208,005-006,C,1,6,3.0,0.0,20.1,23.1
39,20231208,005-006,C,1,5,3.0,0.0,22.6,25.6
39,20231208,005-006,C,1,6,3.0,0.0,28.9,31.9
39,20231208,005-006,C,1,5,3.0,0.0,30.4,33.4
39,20231208,005-006,C,1,6,3.0,0.0,34.9,37.9
39,20231208,005-006,C,1,5,3.0,0.0,36.3,39.3
39,20231208,005-006,A,0,006,3.0,0.0,38.1,41.1
39,20231208,005-006,C,1,6,3.0,0.0,40.3,43.3
39,20231208,005-006,C,1,5,3.0,0.0,40.7,43.7
39,20231208,005-006,C,1,6,3.0,0.0,43.8,46.8
39,20231208,005-006,C,1,5,3.0,0.0,45.9,48.9
39,20231208,005-006,C,1,6,3.0,0.0,51.0,54.0
39,20231208,005-006,C,1,5,3.0,0.0,51.7,54.7
39,20231208,005-006,C,1,6,3.0,0.0,53.2,56.2
39,20240126,006-008,D,0,008,3.0,0.0,0.9,3.9
39,20240126,006-008,A,0,008,3.0,0.0,3.5,6.5
39,20240126,006-008,C,1,8,3.0,0.0,7.5,10.5
39,20240126,006-008,C,1,6,3.0,0.0,10.8,13.8
39,20240126,006-008,B,1,8,3.0,0.0,13.1,16.1
39,20240126,006-008,B,1,6,3.0,0.0,17.9,20.9
39,20240126,006-008,A,0,008,3.0,0.0,21.3,24.3
39,20240126,006-008,B,1,8,3.0,0.0,23.7,26.7
39,20240126,006-008,C,1,6,3.0,0.0,27.1,30.1
39,20240126,006-008,C,1,8,3.0,0.0,29.8,32.8
39,20240126,006-008,C,1,6,3.0,0.0,30.3,33.3
39,20240126,006-008,C,1,8,3.0,0.0,39.1,42.1
39,20240126,006-008,C,1,6,3.0,0.0,41.5,44.5
39,20240126,006-008,B,1,8,3.0,0.0,45.2,48.2
39,20240126,006-008,C,1,6,3.0,0.0,45.2,48.2
39,20240126,006-008,A,0,008,3.0,0.0,51.0,54.0
39,20240126,006-008,A,0,008,3.0,0.0,52.0,55.0
39,20240126,006-008,C,1,8,3.0,0.0,55.3,58.3
39,20240126,006-008,C,1,6,3.0,0.0,57.6,60.6
40,20240126,006-008,A,0,008,3.0,0.0,1.3,4.3
40,20240126,006-008,C,1,8,3.0,0.0,1.7,4.7
40,20240126,006-008,C,1,6,3.0,0.0,2.0,5.0
40,20240126,006-008,A,0,008,3.0,0.0,4.2,7.2
40,20240126,006-008,C,1,8,3.0,0.0,6.1,9.1
40,20240126,006-008,C,1,6,3.0,0.0,15.3,18.3
40,20240126,006-008,A,0,008,3.0,0.0,16.5,19.5
40,20240126,006-008,C,1,8,3.0,0.0,18.5,21.5
40,20240126,006-008,B,1,6,3.0,0.0,19.2,22.2
40,20240126,006-008,C,1,8,3.0,0.0,26.1,29.1
40,20240126,006-008,A,0,006,3.0,0.0,28.9,31.9
40,20240126,006-008,A,0,006,3.0,0.0,30.3,33.3
40,20240126,006-008,B,1,6,3.0,0.0,32.6,35.6
40,20240126,006-008,C,1,8,3.0,0.0,32.9,35.9
40,20240126,006-008,C,1,6,3.0,0.0,37.2,40.2
40,20240126,006-008,C,1,8,3.0,0.0,47.9,50.9
40,20240126,006-008,C,1,6,3.0,0.0,50.0,53.0
40,20240126,006-008,C,1,8,3.0,0.0,50.1,53.1
40,20240126,006-008,C,1,6,3.0,0.0,51.2,54.2
40,20240126,006-008,A,0,008,3.0,0.0,55.8,58.8
41,20240126,006-008,B,1,8,3.0,0.0,5.3,8.3
41,20240126,006-008,C,1,6,3.0,0.0,5.5,8.5
41,20240126,006-008,B,1,8,3.0,0.0,11.5,14.5
41,20240126,006-008,C,1,6,3.0,0.0,12.2,15.2
41,20240126,006-008,A,0,008,3.0,0.0,15.4,18.4
41,20240126,006-008,A,0,008,3.0,0.0,16.4,19.4
41,20240126,006-008,A,0,008,3.0,0.0,18.0,21.0
41,20240126,006-008,C,1,8,3.0,0.0,18.2,21.2
41,20240126,006-008,C,1,6,3.0,0.0,18.7,21.7
41,20240126,006-008,A,0,008,3.0,0.0,20.9,23.9
41,20240126,006-008,A,0,008,3.0,0.0,30.6,33.6
41,20240126,006-008,B,1,8,3.0,0.0,35.0,38.0
41,20240126,006-008,A,0,006,3.0,0.0,41.9,44.9
41,20240126,006-008,A,0,006,3.0,0.0,44.2,47.2
41,20240126,006-008,C,1,6,3.0,0.0,44.3,47.3
41,20240126,006-008,A,0,008,3.0,0.0,47.0,50.0
41,20240126,006-008,A,0,008,3.0,0.0,51.9,54.9
41,20240126,006-008,A,0,008,3.0,0.0,54.0,57.0
41,20240126,006-008,C,1,8,3.0,0.0,55.8,58.8
41,20240126,006-008,A,0,006,3.0,0.0,58.3,61.3
41,20240126,006-008,C,1,6,3.0,0.0,62.2,65.2
41,20240126,006-008,C,1,8,3.0,0.0,63.1,66.1
41,20240126,006-008,C,1,6,3.0,0.0,64.0,67.0
41,20240126,006-008,D,0,008,3.0,0.0,65.8,68.8
41,20240126,006-008,C,1,8,3.0,0.0,66.4,69.4
41,20240126,006-008,B,1,6,3.0,0.0,69.4,72.4
42,20240126,006-008,B,1,6,3.0,0.0,0.6,3.6
42,20240126,006-008,B,1,8,3.0,0.0,2.5,5.5
42,20240126,006-008,C,1,6,3.0,0.0,5.9,8.9
42,20240126,006-008,A,0,008,3.0,0.0,6.9,9.9
42,20240126,006-008,A,0,008,3.0,0.0,10.3,13.3
42,20240126,006-008,C,1,8,3.0,0.0,11.6,14.6
42,20240126,006-008,B,1,6,3.0,0.0,16.8,19.8
42,20240126,006-008,A,0,008,3.0,0.0,19.2,22.2
42,20240126,006-008,B,1,8,3.0,0.0,23.0,26.0
42,20240126,006-008,B,1,6,3.0,0.0,26.0,29.0
42,20240126,006-008,A,0,008,3.0,0.0,27.3,30.3
42,20240126,006-008,B,1,8,3.0,0.0,30.3,33.3
42,20240126,006-008,C,1,6,3.0,0.0,31.2,34.2
42,20240126,006-008,A,0,008,3.0,0.0,34.0,37.0
42,20240126,006-008,A,0,008,3.0,0.0,36.7,39.7
42,20240126,006-008,C,1,8,3.0,0.0,37.3,40.3
42,20240126,006-008,C,1,6,3.0,0.0,38.5,41.5
42,20240126,006-008,A,0,008,3.0,0.0,40.9,43.9
42,20240126,006-008,D,0,008,3.0,0.0,42.0,45.0
42,20240126,006-008,B,1,8,3.0,0.0,44.2,47.2
42,20240126,006-008,C,1,6,3.0,0.0,48.3,51.3
42,20240126,006-008,A,0,008,3.0,0.0,53.0,56.0
42,20240126,006-008,A,0,008,3.0,0.0,55.9,58.9
42,20240126,006-008,D,0,008,3.0,0.0,58.2,61.2
42,20240126,006-008,A,0,008,3.0,0.0,59.3,62.3
42,20240126,006-008,C,1,8,3.0,0.0,60.5,63.5
42,20240126,006-008,A,0,006,3.0,0.0,64.0,67.0
42,20240126,006-008,B,1,6,3.0,0.0,66.1,69.1
42,20240126,006-008,A,0,008,3.0,0.0,67.4,70.4
42,20240126,006-008,A,0,008,3.0,0.0,68.9,71.9
43,20240126,006-008,A,0,008,3.0,0.0,1.9,4.9
43,20240126,006-008,B,1,8,3.0,0.0,4.1,7.1
43,20240126,006-008,B,1,6,3.0,0.0,6.1,9.1
43,20240126,006-008,B,1,8,3.0,0.0,8.0,11.0
43,20240126,006-008,B,1,6,3.0,0.0,14.1,17.1
43,20240126,006-008,C,1,8,3.0,0.0,14.2,17.2
43,20240126,006-008,B,1,6,3.0,0.0,15.5,18.5
43,20240126,006-008,C,1,8,3.0,0.0,19.3,22.3
43,20240126,006-008,C,1,6,3.0,0.0,23.5,26.5
43,20240126,006-008,B,1,8,3.0,0.0,25.5,28.5
43,20240126,006-008,C,1,6,3.0,0.0,28.8,31.8
43,20240126,006-008,C,1,8,3.0,0.0,30.3,33.3
43,20240126,006-008,B,1,6,3.0,0.0,33.1,36.1
43,20240126,006-008,B,1,8,3.0,0.0,37.9,40.9
43,20240126,006-008,B,1,6,3.0,0.0,42.9,45.9
43,20240126,006-008,A,0,008,3.0,0.0,45.1,48.1
